,budget,company,country,director,genre,gross,name,rating,star,year
6510,10000000,Entertainment One,USA,Ciar·n Foy,Horror,27736779,Sinister 2,R,James Ransone,2015
6511,81200000,Onyx Films,France,Mark Osborne,Animation,1339152,El principito,PG,Jeff Bridges,2015
6512,3500000,Duplass Brothers Productions,USA,Bryan Buckley,Comedy,615654,The Bronze,R,Melissa Rauch,2015
6513,35000000,Fox 2000 Pictures,USA,Gil Kenan,Horror,47425125,Poltergeist,PG-13,Sam Rockwell,2015
6514,8000000,Route One Entertainment,USA,Ken Kwapis,Adventure,29467855,A Walk in the Woods,R,Robert Redford,2015
6515,26000000,Alcon Entertainment,Chile,Patricia Riggen,Biography,12188642,Los 33,PG-13,Antonio Banderas,2015
6516,74000000,Paramount Animation,USA,Paul Tibbitt,Animation,162994032,The SpongeBob Movie: Sponge Out of Water,PG,Tom Kenny,2015
6517,25000000,Bloom,USA,Gus Van Sant,Drama,20083,The Sea of Trees,PG-13,Matthew McConaughey,2015
6518,100000,Duplass Brothers Productions,USA,Sean Baker,Comedy,701837,Tangerine,R,Kitana Kiki Rodriguez,2015
6519,70000000,Forward Pass,USA,Michael Mann,Crime,7097125,Blackhat,R,Chris Hemsworth,2015
6521,90000000,Fox 2000 Pictures,USA,Walt Becker,Animation,85886987,Alvin and the Chipmunks: The Road Chip,PG,Jason Lee,2015
6522,8000000,Enderby Entertainment,USA,Daniel Alfredson,Thriller,16458,Blackway,R,Anthony Hopkins,2015
6524,1000000,Red Crown Productions,USA,Michael Showalter,Comedy,14443077,"Hello, My Name Is Doris",R,Sally Field,2015
6525,35000000,Metro-Goldwyn-Mayer (MGM),USA,Anne Fletcher,Action,34507079,Hot Pursuit,PG-13,Reese Witherspoon,2015
6526,28000000,Participant Media,USA,David Gordon Green,Comedy,6998324,Our Brand Is Crisis,R,Sandra Bullock,2015
6527,8500000,Lionsgate,USA,Henry Hobson,Drama,187112,Maggie,PG-13,Arnold Schwarzenegger,2015
6528,3000000,FaithStep Films,USA,Alex Kendrick,Drama,67790117,War Room,PG,Priscilla C. Shirer,2015
6529,9600000,Sony Pictures Classics,Australia,James Vanderbilt,Biography,2541554,ConspiraciÛn y poder,R,Cate Blanchett,2015
6530,9400000,Panorama Studios,India,Nishikant Kamat,Crime,739478,Drishyam,NOT RATED,Ajay Devgn,2015
6534,18000000,Clinica Estetico,USA,Jonathan Demme,Comedy,26822144,Ricki and the Flash,PG-13,Meryl Streep,2015
6535,5000000,Allspark Pictures,USA,Jon M. Chu,Adventure,2184640,Jem and the Holograms,PG,Aubrey Peeples,2015
6536,14000000,Ruby Films,UK,Sarah Gavron,Biography,4693356,Suffragette,PG-13,Carey Mulligan,2015
6537,20000000,Metro-Goldwyn-Mayer (MGM),USA,Boaz Yakin,Adventure,42652003,Max,PG,Thomas Haden Church,2015
6539,18026148,Arka Mediaworks,India,S.S. Rajamouli,Action,6738000,Baahubali: The Beginning,Not specified,Prabhas,2015
6540,3300000,Blumhouse Productions,USA,David Gelb,Horror,25799043,The Lazarus Effect,PG-13,Olivia Wilde,2015
6544,17000000,Mayhem Pictures,USA,Niki Caro,Biography,44469602,"McFarland, USA",PG,Kevin Costner,2015
6546,65000000,Sparkle Roll Media,China,Daniel Lee,Action,74068,Dragon Blade,R,Jackie Chan,2015
6548,10000000,Miramax,UK,Bill Condon,Drama,17737646,Mr. Holmes,PG,Ian McKellen,2015
6550,3000000,Esperanto Kino,Mexico,Jon·s CuarÛn,Drama,1828933,Desierto,R,Gael GarcÌa Bernal,2015
6551,17000000,CBS Films,USA,Jessie Nelson,Comedy,26284475,Love the Coopers,PG-13,Steve Martin,2015
6553,99000000,Twentieth Century Fox Animation,USA,Steve Martino,Animation,130178411,The Peanuts Movie,G,Noah Schnapp,2015
6554,36000000,Dreams Salon Entertainment Culture,China,Wilson Yip,Action,2679437,Ip Man 3,PG-13,Donnie Yen,2015
6556,10000000,Big Indie Pictures,USA,Dan Fogelman,Comedy,5348317,Danny Collins,R,Al Pacino,2015
6557,12000000,Rocklin \ Faust,USA,David M. Rosenthal,Drama,57017904,The Perfect Guy,PG-13,Sanaa Lathan,2015
6562,13000000,Bron Studios,USA,Marc Abraham,Biography,1646468,I Saw the Light,R,Tom Hiddleston,2015
6564,5000000,Big Beach Films,USA,Gaby Dellal,Drama,66371,3 Generations,PG-13,Naomi Watts,2015
6565,10000000,Worldview Entertainment,Ireland,Kim Farrant,Drama,17472,Strangerland,R,Nicole Kidman,2015
6568,30000000,Columbia Pictures,USA,Andy Fickman,Action,71038190,Paul Blart: Mall Cop 2,PG,Kevin James,2015
6569,6000000,BBC Films,UK,Nicholas Hytner,Biography,10017675,The Lady in the Van,PG-13,Maggie Smith,2015
6571,14000000,Paramount Pictures,USA,Steve Pink,Comedy,12282677,Hot Tub Time Machine 2,R,Rob Corddry,2015
6572,10000000,Blumhouse Productions,USA,Gregory Plotkin,Horror,18300124,Paranormal Activity: The Ghost Dimension,R,Chris J. Murray,2015
6575,10000000,Babieka,UK,John Madden,Comedy,33078266,The Second Best Exotic Marigold Hotel,PG,Judi Dench,2015
6577,35000000,Regency Enterprises,USA,Ken Scott,Comedy,10214013,Unfinished Business,R,Vince Vaughn,2015
6578,7000000,Double Feature Films,USA,Peter Sollett,Biography,532988,Freeheld,PG-13,Julianne Moore,2015
6579,2000000,BN Films,Mexico,Jerry Jameson,Action,2557668,Captive,PG-13,Kate Mara,2015
6581,3000000,Ealing Studios Entertainment,UK,Andrew Mogel,Comedy,660994,The D Train,R,Jack Black,2015
6583,2000000,See-Saw Films,UK,John Maclean,Western,229094,Slow West,R,Kodi Smit-McPhee,2015
6586,11000000,Motlys,Norway,Joachim Trier,Drama,161789,M·s fuerte que las bombas,R,Jesse Eisenberg,2015
6587,800000,Audax Films,USA,Jon Watts,Crime,128002,Cop Car,R,Kevin Bacon,2015
6588,1400000,Buffalo Films,Colombia,Ciro Guerra,Adventure,1329249,Embrace of the Serpent,NOT RATED,Nilbio Torres,2015
6590,4000000,Avi Chai fund,Israel,Natalie Portman,Biography,569381,Una historia de amor y oscuridad,PG-13,Natalie Portman,2015
6591,25000000,StudioCanal,UK,Mark Burton,Animation,19375982,Shaun the Sheep Movie,PG,Justin Fletcher,2015
6592,3200000,Anonymous Content,USA,Lorene Scafaria,Comedy,4265673,The Meddler,PG-13,Susan Sarandon,2015
6593,15000000,Covert Media,USA,Barry Levinson,Comedy,2982281,Rock the Kasbah,R,Bill Murray,2015
6594,15000000,Central Motion Pictures,Taiwan,Hsiao-Hsien Hou,Action,613556,The Assassin,NOT RATED,Qi Shu,2015
6595,20000000,Metanoia Films,Mexico,Alejandro Monteverde,Drama,6420319,El gran pequeÒo,PG-13,Jakob Salvati,2015
6597,8000000,Lionsgate,USA,Mark Neveldine,Horror,1712111,The Vatican Tapes,PG-13,Olivia Taylor Dudley,2015
6598,5000000,Astute Films,USA,Michael Polish,Drama,4700361,90 Minutes in Heaven,PG-13,Kate Bosworth,2015
6600,6000000,Human Stew Factory,USA,Ana Lily Amirpour,Drama,177680,The Bad Batch,R,Suki Waterhouse,2016
6601,125000000,Regency Enterprises,USA,Justin Kurzel,Action,54645723,Assassin's Creed,PG-13,Michael Fassbender,2016
6602,30000000,Summit Entertainment,USA,Damien Chazelle,Comedy,151101803,La La Land,PG-13,Ryan Gosling,2016
6603,175000000,Atlas Entertainment,USA,David Ayer,Action,325100054,Suicide Squad,PG-13,Will Smith,2016
6604,75000000,Dentsu,USA,Garth Jennings,Animation,270329045,Sing,PG,Matthew McConaughey,2016
6605,180000000,Heyday Films,UK,David Yates,Adventure,234037575,Fantastic Beasts and Where to Find Them,PG-13,Eddie Redmayne,2016
6606,150000000,Walt Disney Animation Studios,USA,Ron Clements,Animation,248757044,Moana,PG,Auli'i Cravalho,2016
6607,90000000,Metro-Goldwyn-Mayer (MGM),USA,Antoine Fuqua,Action,93381044,The Magnificent Seven,PG-13,Denzel Washington,2016
6608,44000000,Warner Bros.,USA,Gavin O'Connor,Action,86198014,The Accountant,R,Ben Affleck,2016
6609,30000000,Keep Your Head,USA,James Gray,Adventure,8574339,The Lost City of Z,PG-13,Charlie Hunnam,2016
6610,22500000,Focus Features,USA,Tom Ford,Crime,10639114,Nocturnal Animals,R,Amy Adams,2016
6611,25000000,Levantine Films,USA,Theodore Melfi,Biography,169380936,Hidden Figures,PG,Taraji P. Henson,2016
6612,47000000,Lava Bear Films,USA,Denis Villeneuve,Drama,100546139,Arrival,PG-13,Amy Adams,2016
6613,125000000,DreamWorks Animation,USA,Mike Mitchell,Animation,153707064,Trolls,PG,Anna Kendrick,2016
6614,200000000,Lucasfilm,USA,Gareth Edwards,Action,532177324,Rogue One,PG-13,Felicity Jones,2016
6615,40000000,Cross Creek Pictures,Australia,Mel Gibson,Biography,67115062,Hasta el ˙ltimo hombre,R,Andrew Garfield,2016
6616,58000000,Twentieth Century Fox Film Corporation,USA,Tim Miller,Action,363070709,Deadpool,R,Ryan Reynolds,2016
6617,9000000,Blinding Edge Pictures,Japan,M. Night Shyamalan,Horror,138141585,Split,PG-13,James McAvoy,2016
6618,110000000,Columbia Pictures,USA,Morten Tyldum,Adventure,100014699,Passengers,PG-13,Jennifer Lawrence,2016
6619,250000000,Warner Bros.,USA,Zack Snyder,Action,330360194,Batman v Superman: Dawn of Justice,PG-13,Ben Affleck,2016
6620,185000000,Paramount Pictures,USA,Justin Lin,Action,158848340,Star Trek Beyond,PG-13,Chris Pine,2016
6622,165000000,Marvel Studios,USA,Scott Derrickson,Action,232641920,Doctor Strange,PG-13,Benedict Cumberbatch,2016
6623,12000000,The Weinstein Company,UK,Garth Davis,Biography,51694854,Lion,PG-13,Dev Patel,2016
6624,250000000,Marvel Studios,USA,Anthony Russo,Action,408084349,Captain America: Civil War,PG-13,Chris Evans,2016
6625,40000000,New Line Cinema,Canada,James Wan,Horror,102470008,The Conjuring 2,R,Vera Farmiga,2016
6626,20000000,Metro-Goldwyn-Mayer (MGM),UK,Thea Sharrock,Drama,56245075,Me Before You,PG-13,Emilia Clarke,2016
6627,45000000,Amblin Partners,USA,Tate Taylor,Crime,75311445,The Girl on the Train,R,Emily Blunt,2016
6628,178000000,Twentieth Century Fox Film Corporation,USA,Bryan Singer,Action,155442489,X-Men: Apocalypse,PG-13,James McAvoy,2016
6629,8500000,Amazon Studios,USA,Kenneth Lonergan,Drama,47695120,Manchester by the Sea,R,Casey Affleck,2016
6630,150000000,Walt Disney Pictures,USA,Byron Howard,Animation,341268248,Zootopia,PG,Ginnifer Goodwin,2016
6631,85000000,GK Films,UK,Robert Zemeckis,Action,40069087,Allied,R,Brad Pitt,2016
6632,40000000,Constantin Film,UK,Paul W.S. Anderson,Action,26830068,Resident Evil: The Final Chapter,R,Milla Jovovich,2016
6633,1500000,A24,USA,Barry Jenkins,Drama,27850912,Moonlight,R,Mahershala Ali,2016
6634,9900000,Screen Gems,USA,Fede Alvarez,Crime,89210468,Don't Breathe,R,Stephen Lang,2016
6635,12000000,Film 44,USA,David Mackenzie,Crime,26862450,Hell or High Water,R,Chris Pine,2016
6636,110000000,Mandeville Films,USA,Robert Schwentke,Action,66002193,Allegiant,PG-13,Shailene Woodley,2016
6637,110000000,Twentieth Century Fox Film Corporation,UK,Tim Burton,Adventure,87242834,Miss Peregrine's Home for Peculiar Children,PG-13,Eva Green,2016
6638,46000000,Cappa Defina Productions,USA,Martin Scorsese,Adventure,7079191,Silence,R,Andrew Garfield,2016
6639,120000000,Captivate Entertainment,UK,Paul Greengrass,Action,162434410,Jason Bourne,PG-13,Matt Damon,2016
6640,9000000,Gracie Films,USA,Kelly Fremon Craig,Comedy,14260193,The Edge of Seventeen,R,Hailee Steinfeld,2016
6641,25000000,FilmNation Entertainment,USA,John Lee Hancock,Biography,12785093,The Founder,PG-13,Michael Keaton,2016
6642,180000000,Warner Bros. Pictures,UK,David Yates,Action,126643061,The Legend of Tarzan,PG-13,Alexander SkarsgÂrd,2016
6643,35000000,Lakeshore Entertainment,USA,Anna Foerster,Action,30348260,Underworld: Blood Wars,R,Kate Beckinsale,2016
6644,20000000,Black Bear Pictures,USA,Stephen Gaghan,Adventure,7222964,Gold,R,Matthew McConaughey,2016
6646,50000000,Misty Mountains,USA,Shane Black,Comedy,36261763,The Nice Guys,R,Russell Crowe,2016
6647,43000000,Apaches Entertainment,UK,J.A. Bayona,Drama,3730982,A Monster Calls,PG-13,Lewis MacDougall,2016
6649,60000000,Flashlight Films,USA,Clint Eastwood,Biography,125070033,Sully,PG-13,Tom Hanks,2016
6650,20000000,STX Entertainment,USA,Jon Lucas,Comedy,113257297,Bad Moms,R,Mila Kunis,2016
6651,30000000,Quad Productions,France,Eric Summer,Animation,12760985,Leap!,PG,Elle Fanning,2016
6652,40000000,Regency Enterprises,USA,Gore Verbinski,Drama,8106986,A Cure for Wellness,R,Dane DeHaan,2016
6653,150000000,Legendary East,USA,Yimou Zhang,Action,45157105,The Great Wall,PG-13,Matt Damon,2016
6654,40000000,BZ Entertainment,USA,Todd Phillips,Comedy,43017433,War Dogs,R,Jonah Hill,2016
6655,38000000,Twentieth Century Fox Film Corporation,USA,John Hamburg,Comedy,60269575,Why Him?,R,Zoey Deutch,2016
6656,9000000,Fox Searchlight Pictures,Chile,Pablo LarraÌn,Biography,13958679,Jackie,R,Natalie Portman,2016
6657,108000000,Appian Way,USA,Ben Affleck,Action,10377558,Live by Night,R,Ben Affleck,2016
6658,75000000,Universal Pictures,Japan,Chris Renaud,Animation,368384330,La vida secreta de tus mascotas,PG,Louis C.K.,2016
6659,140000000,Pyramania,USA,Alex Proyas,Action,31153464,Gods of Egypt,PG-13,Brenton Thwaites,2016
6660,40000000,Fox 2000 Pictures,USA,Greg Mottola,Action,14896798,Keeping Up with the Joneses,PG-13,Zach Galifianakis,2016
6661,60000000,Paramount Pictures,China,Edward Zwick,Action,58399160,Jack Reacher: Sin regreso,PG-13,Tom Cruise,2016
6663,19000000,Annapurna Pictures,USA,Greg Tiernan,Animation,97661826,Sausage Party,R,Seth Rogen,2016
6664,50000000,Paramount Pictures,Malta,Michael Bay,Action,52853219,13 Hours,R,John Krasinski,2016
6665,36000000,New Line Cinema,USA,David Frankel,Drama,30982955,Collateral Beauty,PG-13,Will Smith,2016
6667,75000000,Columbia Pictures,USA,Ron Howard,Action,34343574,Inferno,PG-13,Tom Hanks,2016
6668,5000000,Lifetime Films,Japan,Eleanor Coppola,Comedy,5300675,Paris Can Wait,PG,Diane Lane,2016
6669,13000000,Transfilm,France,John Madden,Drama,3439171,Sola contra el poder,R,Jessica Chastain,2016
6670,144000000,Columbia Pictures,USA,Paul Feig,Action,128344089,Ghostbusters,PG-13,Melissa McCarthy,2016
6671,15000000,Paramount Pictures,USA,Dan Trachtenberg,Drama,71897215,10 Cloverfield Lane,PG-13,John Goodman,2016
6672,20000000,Allison Shearmur Productions,USA,Henry Joost,Adventure,38562379,Nerve,PG-13,Emma Roberts,2016
6673,160000000,Legendary Entertainment,China,Duncan Jones,Action,47365290,Warcraft: The Beginning,PG-13,Travis Fimmel,2016
6674,33000000,Twentieth Century Fox Film Corporation,USA,Jake Szymanski,Adventure,46007113,Mike and Dave Need Wedding Dates,R,Zac Efron,2016
6675,90000000,K/O Paper Products,France,Jon M. Chu,Action,65075540,Los ilusionistas 2,PG-13,Jesse Eisenberg,2016
6676,175000000,Fairview Entertainment,UK,Jon Favreau,Adventure,364001123,The Jungle Book,PG,Neel Sethi,2016
6677,7000000,Space Rocket Nation,Denmark,Nicolas Winding Refn,Horror,1333124,El demonio neÛn,R,Elle Fanning,2016
6678,110000000,Summit Entertainment,Hong Kong,Peter Berg,Action,61284947,Horizonte profundo,PG-13,Mark Wahlberg,2016
6679,17000000,Columbia Pictures,USA,Jaume Collet-Serra,Drama,55121623,The Shallows,PG-13,Blake Lively,2016
6680,24000000,Bron Studios,USA,Denzel Washington,Drama,57642961,Fences,PG-13,Denzel Washington,2016
6681,23000000,Hurwitz Creative,UK,Dexter Fletcher,Biography,15785632,Eddie the Eagle,PG-13,Taron Egerton,2016
6682,5000000,BH Tilt,USA,Greg McLean,Action,10164675,The Belko Experiment,R,John Gallagher Jr.,2016
6683,45000000,Bluegrass Films,Hong Kong,Peter Berg,Crime,31886361,DÌa del atentado,R,Mark Wahlberg,2016
6684,4900000,New Line Cinema,USA,David F. Sandberg,Horror,67235683,Lights Out,PG-13,Teresa Palmer,2016
6685,40000000,Endgame Entertainment,France,Oliver Stone,Biography,21587519,Snowden,R,Joseph Gordon-Levitt,2016
6687,200000000,Pixar Animation Studios,USA,Andrew Stanton,Animation,486295561,Finding Dory,PG,Ellen DeGeneres,2016
6688,115000000,Universal Pictures,USA,Cedric Nicolas-Troyan,Action,47952020,The Huntsman: Winter's War,PG-13,Chris Hemsworth,2016
6689,10000000,Film4,UK,Ben Wheatley,Action,1798472,Free Fire,R,Sharlto Copley,2016
6691,20000000,Heyday Films,UK,Derek Cianfrance,Drama,12545979,The Light Between Oceans,PG-13,Michael Fassbender,2016
6692,165000000,Twentieth Century Fox Film Corporation,USA,Roland Emmerich,Action,103144286,Independence Day: Resurgence,PG-13,Liam Hemsworth,2016
6693,50000000,New Line Cinema,USA,Rawson Marshall Thurber,Action,127440871,Central Intelligence,PG-13,Dwayne Johnson,2016
6694,8000000,Scott Free Productions,USA,Luke Scott,Action,3912052,Morgan,R,Kate Mara,2016
6695,28000000,Cross Creek Pictures,USA,Burr Steers,Action,10907291,Pride and Prejudice and Zombies,PG-13,Lily James,2016
6696,100000000,LightWorkers Media,USA,Timur Bekmambetov,Action,26384681,Ben-Hur,PG-13,Jack Huston,2016
6697,31500000,BenderSpink,USA,Ariel Vromen,Action,14268533,Criminal,R,Kevin Costner,2016
6699,28000000,George Films,UK,Brad Furman,Biography,15425870,The Infiltrator,R,Bryan Cranston,2016
6701,27500000,Lionsgate,USA,Dan Mazer,Comedy,35537564,Dirty Grandpa,R,Robert De Niro,2016
6702,70000000,RatPac-Dune Entertainment,USA,Nicholas Stoller,Animation,72655779,Storks,PG,Andy Samberg,2016
6704,6000000,CG CinÈma,France,Olivier Assayas,Drama,1305195,Personal Shopper,R,Kristen Stewart,2016
6705,25000000,Broadway Video,USA,Jared Hess,Action,17356894,Masterminds,PG-13,Zach Galifianakis,2016
6707,3000000,Blackbird,USA,Dan Kwan,Adventure,4208879,Swiss Army Man,R,Paul Dano,2016
6708,38000000,Columbia Pictures,USA,J Blakeson,Action,34912982,The 5th Wave,PG-13,ChloÎ Grace Moretz,2016
6710,135000000,Paramount Pictures,USA,Dave Green,Action,82051601,Teenage Mutant Ninja Turtles: Out of the Shadows,PG-13,Megan Fox,2016
6711,60000000,Millennium Films,UK,Babak Najafi,Action,62524260,London Has Fallen,R,Gerard Butler,2016
6712,9000000,Allspark Pictures,USA,Mike Flanagan,Horror,34904885,Ouija: Origin of Evil,PG-13,Elizabeth Reaser,2016
6714,35000000,Good Universe,USA,Nicholas Stoller,Comedy,55291815,Neighbors 2: Sorority Rising,R,Seth Rogen,2016
6715,60000000,Laika Entertainment,USA,Travis Knight,Animation,48023088,Kubo and the Two Strings,PG,Charlize Theron,2016
6716,35000000,Miramax,Ireland,Sharon Maguire,Comedy,24252420,El bebÈ de Bridget Jones,R,RenÈe Zellweger,2016
6717,20000000,Worldview Entertainment,USA,John Hillcoat,Action,12626905,Triple 9,R,Casey Affleck,2016
6718,22000000,Working Title Films,UK,Ethan Coen,Comedy,30080225,"Hail, Caesar!",PG-13,Josh Brolin,2016
6719,8000000,Lakeshore Entertainment,USA,William Brent Bell,Horror,35794166,The Boy,PG-13,Lauren Cohan,2016
6720,6000000,Verdi Productions,USA,Ben Younger,Biography,4847865,Bleed for This,R,Miles Teller,2016
6721,30000000,FilmNation Entertainment,USA,Woody Allen,Comedy,11103205,CafÈ Society,PG-13,Jesse Eisenberg,2016
6722,170000000,Walt Disney Pictures,USA,James Bobin,Adventure,77042381,Alice Through the Looking Glass,PG,Mia Wasikowska,2016
6723,29000000,Qwerty Films,UK,Stephen Frears,Biography,27370107,Florence Foster Jenkins,PG-13,Meryl Streep,2016
6724,18000000,Warner Bros.,USA,Jeff Nichols,Drama,3707794,Midnight Special,PG-13,Michael Shannon,2016
6726,10000000,Universal Pictures,USA,James DeMonaco,Action,79003080,The Purge: Election Year,R,Frank Grillo,2016
6728,35000000,Big Talk Productions,UK,Louis Leterrier,Action,6864016,The Brothers Grimsby,R,Sacha Baron Cohen,2016
6730,105000000,Blue Sky Studios,USA,Mike Thurmeier,Animation,64063008,Ice Age: Collision Course,PG,Ray Romano,2016
6732,50000000,Panorama Films,USA,Ben Stiller,Comedy,28848693,Zoolander 2,PG-13,Ben Stiller,2016
6734,10000000,Annapurna Pictures,USA,Richard Linklater,Comedy,3369431,Everybody Wants Some!!,R,Blake Jenner,2016
6735,40000000,Chartoff-Winkler Productions,France,Dennis Gansel,Action,21203260,El especialista: La resurrecciÛn,R,Jason Statham,2016
6736,125000000,Disruption Entertainment,USA,Chris Wedge,Action,33370166,Monster Trucks,PG,Lucas Till,2016
6738,45000000,Amblin Partners,USA,Josh Gordon,Comedy,54730514,Office Christmas Party,R,Jason Bateman,2016
6739,7000000,A24,USA,Mike Mills,Comedy,5663855,20th Century Women,R,Annette Bening,2016
6740,140000000,Walt Disney Pictures,USA,Steven Spielberg,Adventure,55483770,The BFG,PG,Mark Rylance,2016
6741,80000000,Walt Disney Pictures,USA,Craig Gillespie,Action,27550735,The Finest Hours,PG-13,Chris Pine,2016
6742,20000000,Apatow Productions,USA,Akiva Schaffer,Comedy,9393835,Popstar: Never Stop Never Stopping,R,Andy Samberg,2016
6743,38000000,New Line Cinema,USA,Christian Ditter,Comedy,46813366,How to Be Single,R,Dakota Johnson,2016
6745,10000000,EuropaCorp,France,Farren Blackburn,Drama,6883951,Presencia siniestra,PG-13,Naomi Watts,2016
6747,250000,Diablo Entertainment (II),USA,J.D. Dillard,Action,3847290,Sleight,R,Jacob Latimore,2016
6750,73000000,Columbia Pictures,Finland,Clay Kaytis,Animation,107509366,The Angry Birds Movie,PG,Jason Sudeikis,2016
6751,1500000,Bow and Arrow Entertainment,UK,Rob Zombie,Horror,779820,31,R,Malcolm McDowell,2016
6752,15000000,Cinelou Films,USA,Taylor Hackford,Comedy,1658706,The Comedian,R,Robert De Niro,2016
6753,40000000,Bona Film Group,UK,Ang Lee,Drama,1721524,Billy Lynn's Long Halftime Walk,R,Joe Alwyn,2016
